–†–∏—Å –õ–∞–ø—à–∞,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"—É–ª. –ú–∏–ª—å—á–∞–∫–æ–≤–∞, 33, –ü–µ—Ä–º—å 614094 –†–æ—Å—Å–∏—è",–†–µ—Å—Ç–æ—Ä–∞–Ω—ã,,,79 –æ—Ç–∑—ã–≤–æ–≤,–í—Å—ë –ø–æ–Ω—Ä–∞–≤–∏–ª–æ—Å—å,"–°—Ç–æ–ª–∏–∫ –Ω—É–∂–Ω–æ –±—Ä–æ–Ω–∏—Ä–æ–≤–∞—Ç—å –∏ –Ω–µ –∑–∞–±—ã—Ç—å –¥–µ–Ω—å–≥–∏, –≤—Å—ë –æ—Å—Ç–∞–ª—å–Ω–æ–µ –¥–ª—è —á—É–¥–µ—Å–Ω–æ–≥–æ –≤–µ—á–µ—Ä–∞ —Å–¥–µ–ª–∞—é—Ç –Ω–∞ –º–µ—Å—Ç–µ. –ü–∞–Ω–∞–∑–∏–∞—Ç—Å–∫–∞—è –∫—É—Ö–Ω—è –Ω–∞ –æ—á–µ–Ω—å –ø—Ä–∏–ª–∏—á–Ω–æ–º —É—Ä–æ–≤–Ω–µ, –∞—Ç–º–æ—Å—Ñ–µ—Ä–∞ –∏ —É—Ä–æ–≤–µ–Ω—å –ø–µ—Ä—Å–æ–Ω–∞–ª–∞ –≤–æ–æ–±—â–µ –±–µ–∑ –Ω–∞—Ä–µ–∫–∞–Ω–∏–π. –û–¥–Ω–æ–∑–Ω–∞—á–Ω–æ —Å—Ç–æ–∏—Ç –ø–æ—Å–µ—Ç–∏—Ç—å!",tag,50,–î–∞—Ç–∞ –ø–æ—Å–µ—â–µ–Ω–∏—è: –∏—é–ª—å 2022 –≥.,9 –∏—é–ª—è 2022 –≥.,2  ,serriba,https://www.tripadvisor.ru/Profile/serriba,0,0,82,97,5,(27),"–ú–æ—Å–∫–≤–∞, –†–æ—Å—Å–∏—è",–í —Å–æ–æ–±—â–µ—Å—Ç–≤–µ —Å –∞–≤–≥. 2017 –≥.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,29 отзывов,Лучшая паназиатская кухня,"Про рис лапшу больше и писать ничего не нужно кроме того, что они прекрасны. Говорят отлично!!! Сервис на 5! А главное вынос такой быстрый, что такого больше нигде не встречала ещё.",tag,50,Дата посещения: март 2018 г.,12 апреля 2018 г.,,olga_mazar,https://www.tripadvisor.ru/Profile/olga_mazar,0,0,182,15,5,(61),Россия,В сообществе с март 2018 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,9 отзывов,Рис лапша,Это моё любимое место!!! Всё очень вкусно! Тихая домашняя обстановка и вежливый персонал! Если вкусно покушать-то только в Рис лапшу!,tag,50,,10 апреля 2018 г.,0,_J7997ID,https://www.tripadvisor.ru/Profile/_J7997ID,0,0,38,19,3,(8),В сообществе с сент. 2017 г.,
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,13 отзывов,Необычный семейный обед,"Оригинальная подача, вкусная еда. Внимательные официанты. Приятная атмосфера. Столиков очень мало, надо бронировать заранее!",tag,50,Дата посещения: апрель 2018 г.,9 апреля 2018 г.,1  ,R8954EB_,https://www.tripadvisor.ru/Profile/R8954EB_,0,0,17,5,3,(4),"Пермь, Россия",В сообществе с июль 2015 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,6 отзывов,Великолепно,"Без сомнения лучший японский ресторан города. Отличный выбор,внимательные официанты, быстрые повара, все нереально вкусно.",tag,50,Дата посещения: декабрь 2017 г.,17 марта 2018 г.,2  ,Alex_Alex27,https://www.tripadvisor.ru/Profile/Alex_Alex27,0,0,6,5,2,(1),В сообществе с март 2018 г.,
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,20 отзывов,Отличная молодежная атмосфера,"Очень вкусные блюда, отличная молодежная атмосфера, сидели у бара, заглянули перекусить и повезло что нашлись места. Всем рекомендую.",tag,50,Дата посещения: июль 2017 г.,9 марта 2018 г.,1  ,Yulya_80,https://www.tripadvisor.ru/Profile/Yulya_80,0,0,35,21,4,(120),"Пермь, Россия",В сообществе с авг. 2013 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,2 отзыва,Меня часто возит в Рис Лапшу мой старший сын.,"Быстро, вкусно и недорого! Супы абалденные! Десерты - очень вкусные! Не зря заказывать надо заранее - излюбленное место пермяков! Рекомендую!",tag,50,Дата посещения: февраль 2018 г.,6 марта 2018 г.,1  ,Freedom524575,https://www.tripadvisor.ru/Profile/Freedom524575,0,0,2,3,0,(2),В сообществе с март 2014 г.,
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,4 отзыва,Бронируйте заранее,Обожаю это место!!!! Вкусно не дорого и очень красивые блюда! Рекомендую! Очень любою салат с капченым угрем! Суши и роллы - великолепны!,tag,50,Дата посещения: март 2018 г.,3 марта 2018 г.,1  ,lenamich,https://www.tripadvisor.ru/Profile/lenamich,0,0,4,3,1,(2),"Пермь, Россия",В сообществе с янв. 2018 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,19 отзывов,Один из лучших ресторанов города,"Обожаю это место! Очень вкусная еда и эстетичное оформление блюд, цены для такого сервиса и качества смешные, единственное, что обычно здесь всегда ажиотаж, и столик нужно заказывать заранее. Стильный и приятный ресторанчик, рекомендую к посещению и составлению собственного мнения.",tag,50,Дата посещения: октябрь 2017 г.,14 февраля 2018 г.,2  ,_T3753UQ,https://www.tripadvisor.ru/Profile/_T3753UQ,0,0,24,8,3,(12),В сообществе с февр. 2018 г.,
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,9 отзывов,Кафе Рис лапша Пермь,Если ужинать в кафе..то только в Рис лапше!!! Самое вкусное кафе города!! Единственный минус-далеко от центра!!! Иначе..я бы ела там каждый день;)) Очень всё вкусно!!! Вежливый персонал! Домашняя уютная обстановка!!! Спасибо всем сотрудникам!!! Вкусно поесть можно только у вас!!!,tag,50,Дата посещения: декабрь 2017 г.,8 февраля 2018 г.,,_J7997ID,https://www.tripadvisor.ru/Profile/_J7997ID,0,0,38,19,3,(8),В сообществе с сент. 2017 г.,
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,4 отзыва,Очень вкусная кухня,"Одно из лучших мест г.Перми, где можно вкусно поужинать и насладиться паназиатской кухней. все очень вкусно , единственное столик сложно забронировать, всегда практически полная посадка.",tag,50,Дата посещения: август 2017 г.,22 января 2018 г.,,marvar2312,https://www.tripadvisor.ru/Profile/marvar2312,0,0,4,2,1,(3),"Пермь, Россия",В сообществе с дек. 2017 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,4 отзыва,В целом норм,"Почти никогда нет мест, еда уместная, цена адекватная, не пойму отчего все так прутся , такое качество в принципе обычно) оформление хорошее у блюд, девочек красивых мало.....",tag,40,Дата посещения: январь 2018 г.,19 января 2018 г.,1  ,_timm_i_nator,https://www.tripadvisor.ru/Profile/_timm_i_nator,0,0,6,4,1,(2),"Ижевск, Россия",В сообществе с июль 2017 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,28 отзывов,Место с реально похожим Том Ям и другой паназитской кухней,"Попробовать Том Ям пришел прежде чем отправиться в путешествии, вспомнить тайские вкусы... и действительно, кухня данного кафе реально похожа на оригинал! Жалко, что в меню нету Пад Тай, было бы круто если она появилась бы.",tag,50,,17 января 2018 г.,0,fodmst,https://www.tripadvisor.ru/Profile/fodmst,0,0,97,16,4,(13),"Пермь, Россия",В сообществе с нояб. 2013 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,31 отзыв,На мой взгляд - лучшая восточная кухня «на вынос»,Несколько раз пробовали заказать столик - не смогли. Регулярно заказываем «на вынос». Кухня ни разу не подвела. Всегда очень вкусно. Заведение заслуженно является одним из самых известных в городе.,tag,50,Дата посещения: январь 2018 г.,15 января 2018 г.,,277annag,https://www.tripadvisor.ru/Profile/277annag,1,0,104,41,5,(74),"Ашкелон, Израиль",В сообществе с июнь 2012 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,14 отзывов,Очень вкусно и красиво!,"Внешне ничем не примечательное место... Но внутри))) Стильно, уютно. Вежливый персонал. Комплимент от заведения. Графин воды в подарок перед едой. И самое главное!!! Вкусно!!!!!! Красивейшее оформление блюд, большие порции! Доволен!) Буду рекомендовать друзьям!))) Спасибо!",tag,50,Дата посещения: декабрь 2017 г.,14 декабря 2017 г.,,Nezrimyi,https://www.tripadvisor.ru/Profile/Nezrimyi,0,0,19,6,3,(6),"Ревда, Россия",В сообществе с сент. 2017 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,28 отзывов,Понравилось,Приятная обстановка - у заведения есть своё лицо. Доброжелательный персонал. Кухня на достойном уровне - с чем сравнивать есть. Из пожеланий - Том Ям с креветками. В Тае креветок в супе точно не две ) В целом понравилось. Удачи в непростом бизнесе!,tag,40,Дата посещения: декабрь 2017 г.,9 декабря 2017 г.,,alexkosm,https://www.tripadvisor.ru/Profile/alexkosm,0,0,66,33,4,(9),В сообществе с февр. 2014 г.,
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,1 отзыв,Неприветливый персонал,"Толпы народу, ползающие по полу дети, полумрак и нежелание персонала пойти на встречу. Приехали туда специально после соревнований, в зале было 2 свободных стола, но на них была бронь. Посадить за них отказали даже на 30 минут.",tag,10,Дата посещения: ноябрь 2017 г.,27 ноября 2017 г.,5  ,Елена Н,https://www.tripadvisor.ru/Profile/O9556KF_,0,0,1,5,0,(1),В сообществе с июнь 2016 г.,
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,4 отзыва,Очень вкусно!,Всем советую посетить это заведение . Брали лапшу вок с говядиной и том ям очень вкусно ! Кафе понравилось мне и моим коллегам 😊😊😊,tag,50,Дата посещения: ноябрь 2017 г.,25 ноября 2017 г.,,A2850NE_,https://www.tripadvisor.ru/Profile/A2850NE_,0,0,8,2,2,(2),"Екатеринбург, Россия",В сообществе с июль 2017 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,3 отзыва,Всегда очень вкусно,"Заведение держит марку - всегда очень вкусные блюда, свежие. Чувствуется насколько трепетно в заведении относятся к гостям. Отличную рекламу создают восторженные отзывы посетителей, которые передаются из уст в уста. Столики стоит бронировать заранее.",tag,50,Дата посещения: февраль 2017 г.,7 ноября 2017 г.,,Anastasiya S,https://www.tripadvisor.ru/Profile/732anastasiyas,0,0,3,0,1,(2),В сообществе с дек. 2016 г.,
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,2 отзыва,Как всегда на высоте,"Как всегда на высоте, меню и персонал без нареканий, в обед иногда сложности с заказом столов, тк заведение небольшое, но атмосферное спрос превышает предложение, несколько нивелирует это летняя веранда в теплое время года",tag,50,Дата посещения: ноябрь 2017 г.,7 ноября 2017 г.,,_N5102QQ,https://www.tripadvisor.ru/Profile/_N5102QQ,0,0,2,0,0,(2),В сообществе с авг. 2017 г.,
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,57 отзывов,Самая вкусная азиатка в городе ЗДЕСЬ,"Отличный сервис! Готовят очень быстро и, самое главное, очень вкусно! Важно заранее забронировать столик, потому что обычно ресторан полностью занят. Не смотря на то, что полная загрузка блюда приносят быстро. Так же, угощают приятным комплиментом: поджаренная чиабатта с закуской из овощей.",tag,50,Дата посещения: ноябрь 2017 г.,4 ноября 2017 г.,,542daryad,https://www.tripadvisor.ru/Profile/542daryad,1,1,89,68,5,(25),"Пермь, Россия",В сообществе с авг. 2015 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,133 отзыва,Вкусно и уютно!,"Отмечали здесь семейное событие! В будний день в обед заказывали стол - на 6 вечера оставался только один! Всегда полная посадка! И не зря! Очень вкусная кухня! Хорошая подача, вежливый персонал. Цены очень радуют! Для посетителей с детками есть детские стулья.",tag,50,,26 октября 2017 г.,0,AlinaVedeneeva,https://www.tripadvisor.ru/Profile/AlinaVedeneeva,3,0,215,195,6,(55),"Пермь, Россия",В сообществе с дек. 2012 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,29 отзывов,Милый ресторан,"Маленькое заведение!Большое меню,очень вкусно!цены дешевые!есть летняя веранда..том ям вкусный,но не как в Тайланде !",tag,40,,15 октября 2017 г.,0,M4085OH_,https://www.tripadvisor.ru/Profile/M4085OH_,0,0,109,20,5,(16),"Екатеринбург, Россия",В сообществе с дек. 2016 г.
Рис Лапша,https://www.tripadvisor.ru/Restaurant_Review-g298516-d7810537-Reviews-Ris_Lapsha-Perm_Perm_Krai_Volga_District.html,"ул. Мильчакова, 33, Пермь 614094 Россия",Рестораны,,,4 отзыва,Очень вкусно!,Уютное место с очень вкусной едой. Роллы одни из лучших в городе! Но очень мало места и немного тесновато в зале.,tag,40,Дата посещения: декабрь 2016 г.,3 октября 2017 г.,,o_knhv,https://www.tripadvisor.ru/Profile/o_knhv,0,0,5,8,1,(3),"Пермь, Россия",В сообществе с май 2017 г.
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,3 отзыва,Вкусно и сытно,Атмосферное место! Пришел сюда за известным блюдом пермской кухни и очень доволен. Вкусно! Красивая подача блюд. Приветливый персонал. Рюмочка медовухи на посошек: ароматная и лёгкая.,tag,50,,13 августа 2022 г.,0,Виктор А,https://www.tripadvisor.ru/Profile/_H7270PR,0,0,3,0,1,(2),В сообществе с июль 2022 г.,
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,1 отзыв,Отличное место,"Уютная атмосфера,приятные официанты, безумно вкусная еда.Бываем часто, всегда все на высшем уровне.Однозначно рекомендую к посещению.",tag,50,Дата посещения: июль 2022 г.,9 июля 2022 г.,,S6609HF_,https://www.tripadvisor.ru/Profile/S6609HF_,0,0,1,0,0,(1),В сообществе с июль 2022 г.,
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,79 отзывов,Есть к чему стремиться,"Концепция зачетная, но на мой взгляд немного раздутое меню и малоопытный персонал. На самом деле все вкусно, но такие мелочи как косточки в филе судака и отсутствия льда для напитков несколько расстраивают. Зато пельмени отличные!",tag,40,Дата посещения: июль 2022 г.,9 июля 2022 г.,,serriba,https://www.tripadvisor.ru/Profile/serriba,0,0,82,97,5,(27),"Москва, Россия",В сообществе с авг. 2017 г.
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,292 отзыва,Очень понравилось,"Вкусная еда, особенно ассорти пельменей, невысокие цены, практически к каждому блюду приносят горячительный комплимент, правда пришлось об этом напомнить. Есть приветственный сюрприз и прощальный. Официантки работают очень быстро. В-общем, все более чем понравилось.",tag,50,Дата посещения: июнь 2022 г.,28 июня 2022 г.,,Leykand,https://www.tripadvisor.ru/Profile/Leykand,0,0,293,308,6,(98),"Москва, Россия",В сообществе с дек. 2012 г.
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,3 отзыва,Вкусно! Чисто! Красиво!,"Очень хорошее место! Интерьер, чистота, сервис всё на отлично! Пельмени просто космос! Всем рекомендую посетить!!!",tag,50,Дата посещения: сентябрь 2021 г.,25 сентября 2021 г.,,ArkadiySuslov,https://www.tripadvisor.ru/Profile/ArkadiySuslov,0,0,3,0,1,(4),В сообществе с март 2013 г.,
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,64 отзыва,Вкусный обед в Перми,"Чудесное место, с северо-русским колоритом в обстановке и особенно в меню! Вкусные пельмени и салаты, посикунсики! Брали дигустационные наборы и того, и другого. Рекомендую!",tag,50,,12 июля 2021 г.,0,Milaya-milla,https://www.tripadvisor.ru/Profile/Milaya-milla,1,0,227,51,6,(188),"Москва, Россия",В сообществе с май 2012 г.
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,48 отзывов,Отличный ужин в пельменной,"Отличное обслуживание, не плохой интерьер, очень вкусные пельмени( есть даже несколько сетов дигустационных) оригинальный южный соус с кинзой, хорошая армянская водка гранатовая.",tag,50,Дата посещения: май 2021 г.,11 июня 2021 г.,,petr121222,https://www.tripadvisor.ru/Profile/petr121222,1,0,50,11,4,(21),"Самара, Россия",В сообществе с апр. 2016 г.
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,168 отзывов,Ужин,"В такси из аэропорта таксист поведал мне о большом разнообразии общепита в Перми. В том числе и о популярной пельменной номер 2. Посетил. Как и ранее, очень вкусно. Пельмени очень очень. Обстановка скромная.",tag,50,,30 мая 2021 г.,0,Yuri30061965,https://www.tripadvisor.ru/Profile/Yuri30061965,0,0,690,220,6,(57),"Москва, Россия",В сообществе с янв. 2019 г.
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,90 отзывов,"Локальная кухня, отличное","Локальная кухня, отличное обслуживание, приятная атмосфера, трушные посикунчики. Под еду дают водочку и в конце комплимент. Из минусов -находится в подвале, нет летней веранды.",tag,50,Дата посещения: май 2021 г.,14 мая 2021 г.,1  ,737dmitrys,https://www.tripadvisor.ru/Profile/737dmitrys,1,0,112,92,5,(46),"Москва, Россия",В сообществе с июнь 2014 г.
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,51 отзыв,Ресторан надежд не оправдал.,"Это скорее кафе с несколько претенциозным, но скучным интерьером и крайне долгим обслуживанием. Пельмени не пробовала, а вот посикунчики совсем не вкусные. Мы пробовали их за время визита в Пермь в разных местах, здесь оказались самые скучные.",tag,30,Дата посещения: март 2021 г.,23 апреля 2021 г.,2  ,422yaroslava,https://www.tripadvisor.ru/Profile/422yaroslava,0,0,136,63,5,(20),"Санкт-Петербург, Россия",В сообществе с окт. 2018 г.
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,5 отзывов,Супер,"Классное место, очень вкусно и уютно!!! Хорошее меню, очень большии порции. Спасибо большое Ксении за гостеприимство!",tag,50,Дата посещения: январь 2021 г.,27 января 2021 г.,,_W3669YO,https://www.tripadvisor.ru/Profile/_W3669YO,0,0,12,5,2,(3),"Москва, Россия",В сообществе с март 2014 г.
Пельменная №2,https://www.tripadvisor.ru/Restaurant_Review-g298516-d6181689-Reviews-Pelmennaya_No_2-Perm_Perm_Krai_Volga_District.html,"Ленина, 47, Пермь 614000 Россия",Рестораны,,,4 отзыва,Зашли пообедать семьей,"Зашли пообедать семьей, по случаю приезда в Пермь. Обслужили быстро, персонал дружелюбный! В пельменной уютно и тепло. Качество блюд на твёрдую 4. Брали мясные пельмени, пельмени с редькой , соленья.",tag,50,Дата посещения: январь 2021 г.,7 января 2021 г.,1  ,Explorer498414,https://www.tripadvisor.ru/Profile/Explorer498414,0,1,5,7,1,(33),"Екатеринбург, Россия",В сообществе с сент. 2013 г.
